2309021	grp-a001-02-000000044528695	nad-a001-02-000000318007562	20	0			50	true	1	2024-08-28T09:30:40Z	2024-12-26T01:08:09Z	88337618898	10793112908	메모리폼방석 식탁 벤치 원형방석 의자 사무실 격자 가죽 방석	https://shopping-phinf.pstatic.net/main_8833761/88337618898.1.jpg	https://smartstore.naver.com/main/products/10793112908	https://m.smartstore.naver.com/main/products/10793112908	7900	3000	가구/인테리어	홈데코	쿠션/방석	일반방석	50000004	50000154	50001139	50003642	가구/인테리어>홈데코>쿠션/방석>일반방석	
2309021	grp-a001-02-000000044528695	nad-a001-02-000000318007563	20	0			50	true	1	2024-08-28T09:30:40Z	2024-12-26T01:08:09Z	88280138389	10735632467	에어셀방석 식탁 벤치 원형방석 의자 사무실 방석 3.0	https://shopping-phinf.pstatic.net/main_8828013/88280138389.jpg	https://smartstore.naver.com/main/products/10735632467	https://m.smartstore.naver.com/main/products/10735632467	34900	0	가구/인테리어	홈데코	쿠션/방석	일반방석	50000004	50000154	50001139	50003642	가구/인테리어>홈데코>쿠션/방석>일반방석	
2309021	grp-a001-02-000000044528695	nad-a001-02-000000318007564	20	0			50	true	1	2024-08-28T09:30:40Z	2024-12-26T01:08:09Z	88253475594	10708969672	에어셀방석 식탁 벤치 원형방석 의자 사무실 방석 2.0 1개	https://shopping-phinf.pstatic.net/main_8825347/88253475594.jpg	https://smartstore.naver.com/main/products/10708969672	https://m.smartstore.naver.com/main/products/10708969672	29900	0	가구/인테리어	홈데코	쿠션/방석	일반방석	50000004	50000154	50001139	50003642	가구/인테리어>홈데코>쿠션/방석>일반방석	
2309021	grp-a001-02-000000044528695	nad-a001-02-000000318007565	20	0			50	true	1	2024-08-28T09:30:40Z	2024-12-26T01:08:09Z	86790154162	9245653839	메모리폼방석 식탁 벤치 원형방석 의자 사무실 방석 낮은형	https://shopping-phinf.pstatic.net/main_8679015/86790154162.jpg	https://smartstore.naver.com/main/products/9245653839	https://m.smartstore.naver.com/main/products/9245653839	10900	3000	가구/인테리어	홈데코	쿠션/방석	일반방석	50000004	50000154	50001139	50003642	가구/인테리어>홈데코>쿠션/방석>일반방석	
2309021	grp-a001-02-000000044528695	nad-a001-02-000000318007566	20	0			50	true	1	2024-08-28T09:30:40Z	2024-12-26T01:08:09Z	86406223891	8861723568	쿨방석 여름 쿨링 시원한 냉감 매쉬 얼음 냉 방석 통풍방석	https://shopping-phinf.pstatic.net/main_8640622/86406223891.jpg	https://smartstore.naver.com/main/products/8861723568	https://m.smartstore.naver.com/main/products/8861723568	12900	3000	가구/인테리어	홈데코	쿠션/방석	계절방석	50000004	50000154	50001139	50003643	가구/인테리어>홈데코>쿠션/방석>계절방석	
2309021	grp-a001-02-000000044528695	nad-a001-02-000000318007567	20	0			50	true	1	2024-08-28T09:30:40Z	2024-12-26T01:08:09Z	85761908116	8217407793	의자방석 메모리폼방석 벤치 식탁 사각방석 40cm	https://shopping-phinf.pstatic.net/main_8576190/85761908116.1.jpg	https://smartstore.naver.com/main/products/8217407793	https://m.smartstore.naver.com/main/products/8217407793	9900	0	가구/인테리어	홈데코	쿠션/방석	일반방석	50000004	50000154	50001139	50003642	가구/인테리어>홈데코>쿠션/방석>일반방석	
2309021	grp-a001-02-000000044528695	nad-a001-02-000000318007568	20	1			50	true	1	2024-08-28T09:30:40Z	2024-12-26T01:08:09Z	84403986549	6859486227	니뜰리히 의자방석 메모리폼 방석 식탁 벤치 원형 두꺼운 35cm	https://shopping-phinf.pstatic.net/main_8440398/84403986549.5.jpg	https://smartstore.naver.com/main/products/6859486227	https://m.smartstore.naver.com/main/products/6859486227	7900	3000	가구/인테리어	홈데코	쿠션/방석	일반방석	50000004	50000154	50001139	50003642	가구/인테리어>홈데코>쿠션/방석>일반방석	
2309021	grp-a001-02-000000044528712	nad-a001-02-000000318007605	20	0			50	true	1	2024-08-28T09:30:51Z	2024-12-26T01:08:08Z	88337631426	10793125436	메모리폼방석 식탁 벤치 원형방석 의자 사무실 구름 방석	https://shopping-phinf.pstatic.net/main_8833763/88337631426.jpg	https://smartstore.naver.com/main/products/10793125436	https://m.smartstore.naver.com/main/products/10793125436	10900	3000	가구/인테리어	홈데코	쿠션/방석	일반방석	50000004	50000154	50001139	50003642	가구/인테리어>홈데코>쿠션/방석>일반방석	
2309021	grp-a001-02-000000044528712	nad-a001-02-000000318007606	20	0			50	true	1	2024-08-28T09:30:51Z	2024-12-26T01:08:08Z	88337618898	10793112908	메모리폼방석 식탁 벤치 원형방석 의자 사무실 격자 가죽 방석	https://shopping-phinf.pstatic.net/main_8833761/88337618898.1.jpg	https://smartstore.naver.com/main/products/10793112908	https://m.smartstore.naver.com/main/products/10793112908	7900	3000	가구/인테리어	홈데코	쿠션/방석	일반방석	50000004	50000154	50001139	50003642	가구/인테리어>홈데코>쿠션/방석>일반방석	
2309021	grp-a001-02-000000044528712	nad-a001-02-000000318007607	20	0			50	true	1	2024-08-28T09:30:51Z	2024-12-26T01:08:08Z	88280138389	10735632467	에어셀방석 식탁 벤치 원형방석 의자 사무실 방석 3.0	https://shopping-phinf.pstatic.net/main_8828013/88280138389.jpg	https://smartstore.naver.com/main/products/10735632467	https://m.smartstore.naver.com/main/products/10735632467	34900	0	가구/인테리어	홈데코	쿠션/방석	일반방석	50000004	50000154	50001139	50003642	가구/인테리어>홈데코>쿠션/방석>일반방석	
2309021	grp-a001-02-000000044528712	nad-a001-02-000000318007608	20	0			50	true	1	2024-08-28T09:30:51Z	2024-12-26T01:08:08Z	88253475594	10708969672	에어셀방석 식탁 벤치 원형방석 의자 사무실 방석 2.0 1개	https://shopping-phinf.pstatic.net/main_8825347/88253475594.jpg	https://smartstore.naver.com/main/products/10708969672	https://m.smartstore.naver.com/main/products/10708969672	29900	0	가구/인테리어	홈데코	쿠션/방석	일반방석	50000004	50000154	50001139	50003642	가구/인테리어>홈데코>쿠션/방석>일반방석	
2309021	grp-a001-02-000000044528712	nad-a001-02-000000318007609	20	0			50	true	1	2024-08-28T09:30:51Z	2024-12-26T01:08:08Z	86790154162	9245653839	메모리폼방석 식탁 벤치 원형방석 의자 사무실 방석 낮은형	https://shopping-phinf.pstatic.net/main_8679015/86790154162.jpg	https://smartstore.naver.com/main/products/9245653839	https://m.smartstore.naver.com/main/products/9245653839	10900	3000	가구/인테리어	홈데코	쿠션/방석	일반방석	50000004	50000154	50001139	50003642	가구/인테리어>홈데코>쿠션/방석>일반방석	
